
API_COUNTY|API_NUMBER|SUFFIX|WELL_NAME                     |WELL_NO|  OPER_NO|OPER_SUFFIX|OPERATOR                                |ME|  SECTION|TWP|RAN|Q4|Q3|Q2|Q1| LATITUDE|LONGITUDE|OTC_COUNTY|OTC_LEASE_NO|OTC_SUB_NO|OTC_MERGE|  POOL_NO|CODE    |FORMATION                               |OFB|ALLOWABLE_CLASS|ALLOWABLE_TYPE| PURCH_NO|PURCHASER                               |PURCH_SUFFIX|OFB|     YEAR|      JAN|      OIL|      GAS|      FEB|      OIL|      GAS|      MAR|      OIL|      GAS|      APR|      OIL|      GAS|      MAY|      OIL|      GAS|      JUN|      OIL|      GAS|      JUL|      OIL|      GAS|      AUG|      OIL|      GAS|      SEP|      OIL|      GAS|      OCT|      OIL|      GAS|      NOV|      OIL|      GAS|      DEC|      OIL|      GAS     
       153|     20758|A     |CALLISON                      | 1-8   |    20841|          0|SAND POINT L.L.C.                       |IM|        8|23N|17W|  |W2|W2|SE|36.481982|-99.03837|       153|       53518|         0|        0|         |404CHLRF|CHEROKEE (LS RED FORK)                  |N  |UG             |S             |     2323|WESTERN FARMERS ELECTRIC COOP           |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |      680|        5|         |      361|        6|         |      363|        7|         |         |        8|         |      561|        9|         |      562|       10|         |      487|       11|         |      377|       12|         |      539     
       153|     20809|      |EDNA HENDERSON                | 1     |    16036|          0|CIRRUS PRODUCTION COMPANY               |IM|       31|23N|18W|  |  |  |NE|36.431423|-99.16061|       153|       54274|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |I             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |      741|        5|         |     1032|        6|         |         |        7|         |      666|        8|         |      747|        9|         |     1038|       10|         |     1119|       11|         |      296|       12|         |     1035     
       153|     20811|      |MADDUX                        | 11-131|    18246|          0|CABOT OIL & GAS CORPORATION             |IM|       15|24N|18W|  |  |  |NE|36.561875|-99.10678|       153|       54171|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |R             |     1578|INTERNORTH INC.                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     4476|        5|         |     4679|        6|         |     3713|        7|         |     5092|        8|         |     5155|        9|         |     4129|       10|         |     4854|       11|         |     4378|       12|         |     5093     
       153|     20832|      |GERTRUDE WALTERS              | 1-34  |     6390|          0|KAISER-FRANCIS OIL COMPANY              |IM|       34|23N|18W|  |  |  |SE|36.424103|-99.10678|       153|       55828|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |I             |     1578|INTERNORTH INC.                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |         |        5|         |         |        6|         |     6326|        7|         |     7016|        8|         |      220|        9|         |     4612|       10|         |     3260|       11|         |     5733|       12|         |     3221     
       153|     20833|      |JIM FINNEGAN                  | 1     |    16036|          0|CIRRUS PRODUCTION COMPANY               |IM|        5|22N|18W|  |  |  |SE|36.409649|-99.14266|       153|       54275|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |I             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |      797|        5|         |     1116|        6|         |         |        7|         |     1615|        8|         |     1247|        9|         |     1476|       10|         |     1355|       11|         |      223|       12|         |     1911     
       153|     20843|      |BRENDA FINNEGAN               | 1-04  |     6390|          0|KAISER-FRANCIS OIL COMPANY              |IM|        4|22N|18W|  |  |  |NE|36.416877|-99.12472|       153|       55829|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |I             |     1578|INTERNORTH INC.                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |         |        5|         |         |        6|         |     1755|        7|         |     1177|        8|         |      902|        9|         |      580|       10|         |      775|       11|         |     1717|       12|         |     1159     
       153|     20865|      |KATHRYN KEE UNIT              | 2     |     6778|          0|APACHE CORPORATION                      |IM|       13|23N|18W|  |  |  |SE| 36.46755|-99.07089|       153|       23781|         1|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |      161|        5|         |      128|        6|         |         |        7|         |      202|        8|         |      384|        9|         |      148|       10|         |         |       11|         |         |       12|         |      115     
       153|     20919|      |GATES                         | 184-2 |    18151|          0|SEAGULL MIDCON, INC.                    |IM|       18|22N|17W|S2|  |  |SE| 36.38005|-99.05294|       153|       58110|         0|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     1578|INTERNORTH INC.                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |      531|        5|         |      477|        6|         |      683|        7|         |      612|        8|         |      550|        9|         |      523|       10|         |      503|       11|         |      581|       12|         |      870     
       153|     20939|      |BUTTEL                        | 1     |    14829|          0|PRENTICE NAPIER AND GREEN INC           |IM|       15|22N|17W|  |  |NW|NW|36.389449|-99.01032|       153|       56494|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |I             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     1035|        5|         |     1310|        6|         |     1126|        7|         |     1157|        8|         |     1338|        9|         |      145|       10|         |         |       11|         |         |       12|         |     2683     
       153|     20946|      |PHILLIPS                      | 26-A  |    17441|          0|CHESAPEAKE OPERATING INC                |IM|       26|25N|18W|  |  |  |NE|36.620317| -99.1016|       153|       59055|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |S             |     1641|PANHANDLE EASTERN PIPELINE COMPANY      |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     2375|        5|         |       30|        6|         |      234|        7|         |       68|        8|         |       62|        9|         |     1559|       10|         |       87|       11|         |      286|       12|         |              
       153|     20953|      |CHANCE                        | 1     |    19351|          0|TREK RESOURCES, INC.                    |IM|        7|24N|18W|  |  |NW|NW|36.578258|-99.17185|       153|       58902|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |R             |     1556|NATURAL GAS PIPELINE CO OF AM           |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |         |        5|         |         |        6|         |      387|        7|         |     1103|        8|         |         |        9|         |         |       10|         |         |       11|         |         |       12|         |              
       153|     20992|      |PARKHURST                     | 24-377|    19341|          0|PETROLEUM DEVELOPMENT COMPANY           |IM|        9|21N|21W|  |  |  |NE|36.315361|-99.44771|       153|       62047|         0|        0|         |402MRRW |MORROW                                  |N  |UG             |I             |     1578|INTERNORTH INC.                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     1342|        5|         |     2426|        6|         |     2091|        7|         |     1852|        8|         |     2072|        9|         |     1973|       10|         |     1641|       11|         |     1737|       12|         |     1806     
       153|     21000|      |BROOKE                        | 23-A  |    17441|          0|CHESAPEAKE OPERATING INC                |IM|       23|25N|18W|  |  |  |UN|36.631193| -99.1061|       153|       60640|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |S             |     1641|PANHANDLE EASTERN PIPELINE COMPANY      |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     5223|        5|         |       37|        6|         |      215|        7|         |       55|        8|         |       40|        9|         |     3678|       10|         |      245|       11|         |      746|       12|         |              
       153|     21067|      |WHITE                         | 1     |    14924|          0|EAGLE OIL & GAS COMPANY                 |IM|        8|24N|18W|  |  |  |NE|36.576426|-99.14267|       153|       66855|         0|        0|         |999RKCR |RED FORK-CHESTER                        |N  |UG             |S             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     1334|        5|         |         |        6|         |     1084|        7|         |      733|        8|         |     1709|        9|         |     1246|       10|         |      760|       11|         |      785|       12|         |      898     
       153|     21086|      |BUSH                          | 1     |    11739|          0|MACK ENERGY COMPANY                     |IM|       27|24N|17W|S2|N2|S2|SW|36.524048| -99.0081|       153|       62355|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |S             |     2323|WESTERN FARMERS ELECTRIC COOP           |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     4015|        5|         |     5165|        6|         |     2713|        7|         |         |        8|         |     4210|        9|         |     6067|       10|         |    14722|       11|         |    13620|       12|         |    16544     
       153|     21087|      |LOOMIS                        | 14-A  |    17441|          0|CHESAPEAKE OPERATING INC                |IM|       14|25N|18W|SW|SW|NW|SE|36.642522|-99.10554|       153|       63282|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |R             |     1641|PANHANDLE EASTERN PIPELINE COMPANY      |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     1399|        5|         |      210|        6|         |      202|        7|         |      114|        8|         |       58|        9|         |     1115|       10|         |       71|       11|         |      330|       12|         |              
       153|     21093|      |SARA JAYNE                    | 22-A  |    17441|          0|CHESAPEAKE OPERATING INC                |IM|       22|25N|18W|N2|S2|S2|NE|36.632565|-99.11961|       153|       64298|         0|        0|         |351MSSLM|MISS LM                                 |N  |UG             |S             |     1641|PANHANDLE EASTERN PIPELINE COMPANY      |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     1934|        5|         |      152|        6|         |      143|        7|         |      146|        8|         |       71|        9|         |     1032|       10|         |       65|       11|         |      516|       12|         |              
       153|     21097|      |MARY                          | 15-A  |    17441|          0|CHESAPEAKE OPERATING INC                |IM|       15|25N|18W|  |  |  |SE|36.642082|-99.11961|       153|       64310|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |S             |     1641|PANHANDLE EASTERN PIPELINE COMPANY      |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |      442|        5|         |      104|        6|         |      156|        7|         |       49|        8|         |      119|        9|         |      435|       10|         |       56|       11|         |       62|       12|         |              
       153|     21125|      |STEVENS UNIT                  | 3     |     4147|          0|QUESTAR EXPLORATION & PROD CO           |IM|       25|21N|21W|  |  |  |SE|36.264663|-99.39388|       153|       65600|         0|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     1578|INTERNORTH INC.                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     1495|        5|         |     6783|        6|         |    32547|        7|         |     6892|        8|         |    12219|        9|         |    19811|       10|         |    16290|       11|         |    29994|       12|         |    12455     
       153|     21132|      |MATTESON                      | 2-6   |     6390|          0|KAISER-FRANCIS OIL COMPANY              |IM|        6|23N|17W|  |  |N2|NE|36.505585|-99.05295|       153|       49316|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |I             |     2323|WESTERN FARMERS ELECTRIC COOP           |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     3865|        5|         |      182|        6|         |         |        7|         |         |        8|         |     5019|        9|         |     2976|       10|         |     4639|       11|         |     3753|       12|         |     4293     
       153|     21136|      |COOPER                        | 1-13  |    20575|          0|MID-CONTINTENT RECOVERY INC             |IM|       13|24N|22W|  |  |  |NW|36.561815|-99.51054|       153|       66069|         0|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     1578|INTERNORTH INC.                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |         |        5|         |         |        6|         |         |        7|         |         |        8|         |         |        9|         |     7311|       10|         |     8056|       11|         |     4118|       12|         |     5947     
       153|     21136|      |COOPER                        | 1-13  |    20575|          0|MID-CONTINTENT RECOVERY INC             |IM|       13|24N|22W|  |  |  |NW|36.561815|-99.51054|       153|       66069|         0|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     1842|KOCH OIL COMPANY                        |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |         |        5|         |         |        6|         |         |        7|         |         |        8|         |         |        9|         |         |       10|         |         |       11|      130|         |       12|         |              
       153|     21181|      |KELSO                         | 1     |    20911|          0|JEC OPERATING LLC                       |IM|       25|24N|18W|  |  |  |SE| 36.52556|-99.07089|       153|       75534|         0|        0|         |354CSTRL|CHESTER LOW                             |N  |UG             |I             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |       75|        5|         |      114|        6|         |       63|        7|         |      118|        8|         |       85|        9|         |      645|       10|         |      153|       11|         |      119|       12|         |      135     
       153|     21206|      |MACKEY                        | 1-4   |    21003|          0|XTO ENERGY INC                          |IM|        4|23N|18W|  |  |NE|NE|36.505704|-99.12248|       153|       73030|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |S             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |    10524|        5|         |      161|        6|         |     7920|        7|         |    10462|        8|         |     6556|        9|         |    11227|       10|         |    10769|       11|         |    14093|       12|         |     8834     
       153|     21246|A     |HOLLOWAY                      | 1-2   |    21003|          0|XTO ENERGY INC                          |IM|        2|24N|18W|  |  |  |NW| 36.59085|-99.09783|       153|       77663|         0|        0|         |999RKCR |RED FORK-CHESTER                        |N  |UG             |S             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |         |        5|         |         |        6|         |      142|        7|         |         |        8|         |         |        9|         |         |       10|         |      149|       11|         |       41|       12|         |              
       153|     21255|      |HENSLEY                       | 1-9   |    16231|          0|EOG RESOURCES INC                       |IM|        9|23N|18W|  |  |NE|NE|36.491202|-99.12248|       153|       77615|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |I             |     2323|WESTERN FARMERS ELECTRIC COOP           |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     4234|        5|         |     2724|        6|         |     5251|        7|         |         |        8|         |     4639|        9|         |     4065|       10|         |     4122|       11|         |     3467|       12|         |     4776     
       153|     21260|      |DAUPHIN                       | 1     |     5962|          0|CORMAN JACK                             |IM|       35|24N|18W|  |  |  |NE|36.518339|-99.08884|       153|       71698|         0|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     2323|WESTERN FARMERS ELECTRIC COOP           |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     1745|        5|         |     3622|        6|         |     3669|        7|         |         |        8|         |     3068|        9|         |     2927|       10|         |     2416|       11|         |     1180|       12|         |      372     
       153|     21265|      |AMES                          | 1-5   |     7278|          0|SEARCH DRILLING COMPANY                 |IM|        5|23N|18W|  |  |NE|NW|36.505726| -99.1494|       153|       73091|         0|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     3487|KOCH MIDSTREAM SERVICES CO.             |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     2499|        5|         |     1339|        6|         |      358|        7|         |         |        8|         |         |        9|         |         |       10|         |         |       11|         |         |       12|         |              
       153|     21362|      |TOMMY                         | 21 #1 |    16231|          0|EOG RESOURCES INC                       |IM|       21|21N|21W|  |  |SE|SE|36.277292|-99.44547|       153|       76958|         0|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     1842|KOCH OIL COMPANY                        |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |         |        5|         |         |        6|         |         |        7|         |         |        8|         |         |        9|      201|         |       10|         |         |       11|         |         |       12|      216|              
       153|     21366|      |DRAKE-BARTELS UNIT            | 2     |    21071|          0|DOMINION OK TX E & P INC                |IM|       14|24N|18W|  |  |NE|NW|36.563659|-99.09558|       153|        8435|         1|        0|         |354CSTR |CHESTER                                 |N  |UG             |S             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |      477|        5|         |      296|        6|         |         |        7|         |      242|        8|         |      170|        9|         |      209|       10|         |      142|       11|         |      243|       12|         |      335     
       153|     21368|      |ROBERTS                       | 1-36  |    18246|          0|CABOT OIL & GAS CORPORATION             |IM|       36|23N|18W|  |  |  |NE|36.431295|-99.07089|       153|       77885|         0|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |      751|        5|         |      784|        6|         |      739|        7|         |    15122|        8|         |      948|        9|         |      878|       10|         |      716|       11|         |      394|       12|         |     1263     
       153|     21377|      |REISDORPH                     | 2     |    18246|          0|CABOT OIL & GAS CORPORATION             |IM|        4|22N|17W|  |  |  |SE|36.409432|-99.01705|       153|       39575|         0|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |      745|        5|         |      674|        6|         |      379|        7|         |     8669|        8|         |      371|        9|         |      226|       10|         |      182|       11|         |       39|       12|         |      302     
       153|     21383|      |GADEN /A/                     | 2     |    20944|          0|NEWFIELD EXPL MIDCONTINENT INC          |IM|       35|20N|17W|  |  |  |NE|36.169672|-98.97555|       153|       17566|         0|        0|         |405LYTN |LAYTON                                  |N  |UG             |I             |     1641|PANHANDLE EASTERN PIPELINE COMPANY      |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |         |        5|         |      108|        6|         |      406|        7|         |      368|        8|         |     1570|        9|         |      777|       10|         |      144|       11|         |      517|       12|         |              
       153|     21387|      |WHITE                         | 1-32  |    10080|          0|HARKEN EXPLORATION COMPANY              |IM|       32|23N|17W|  |  |  |NW|36.431224|-99.04397|       153|       39106|         1|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |      518|        5|         |      334|        6|         |         |        7|         |     3133|        8|         |      244|        9|         |      735|       10|         |      808|       11|         |      958|       12|         |      616     
       153|     21399|      |STUBER-MCCARTY                | 2     |    20458|          0|BRG PETROLEUM CORPORATION               |IM|       10|22N|17W|  |  |  |NW|36.402138|-99.00808|       153|       37917|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |S             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |      354|        5|         |      363|        6|         |      286|        7|         |     3326|        8|         |      357|        9|         |      136|       10|         |      291|       11|         |     1073|       12|         |     1167     
       153|     21401|      |HINDERLITER                   | 1-A   |    18246|          0|CABOT OIL & GAS CORPORATION             |IM|       25|23N|18W|  |  |  |SE|36.438546|-99.07089|       153|       44875|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |S             |     1578|INTERNORTH INC.                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     7152|        5|         |    14040|        6|         |    11515|        7|         |     2525|        8|         |    10429|        9|         |     1933|       10|         |     3482|       11|         |     1522|       12|         |     2853     
       153|     21410|      |HUFF UNIT                     | 1-A   |    18246|          0|CABOT OIL & GAS CORPORATION             |IM|       28|23N|17W|  |  |  |SE|36.438436|-99.01706|       153|       42037|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |S             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |       27|        5|         |      200|        6|         |      749|        7|         |     3231|        8|         |      517|        9|         |       75|       10|         |      148|       11|         |      119|       12|         |      284     
       153|     21411|      |LINTNER                       | 2     |     5324|          0|ONEOK EXPLORATION COMPANY               |IM|       30|24N|18W|  |  |  |SW|36.525687| -99.1696|       153|        6599|         0|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |      413|SOUTHERN STAR CENTRAL GAS PIPELINE INC. |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     7004|        5|         |      526|        6|         |     4056|        7|         |      825|        8|         |     5198|        9|         |     1911|       10|         |     4283|       11|         |    10681|       12|         |    10593     
       153|     21418|      |ROBERTS                       | 1-A   |    18246|          0|CABOT OIL & GAS CORPORATION             |IM|       15|22N|18W|  |  |  |NE|36.387847|-99.10677|       153|       41629|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |S             |     2323|WESTERN FARMERS ELECTRIC COOP           |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     8037|        5|         |     3506|        6|         |    12650|        7|         |         |        8|         |    14014|        9|         |    14542|       10|         |         |       11|         |    11307|       12|         |    10755     
       153|     21521|      |DAUPHIN                       | 2     |    20753|          0|MONROE NATURAL GAS INC                  |IM|       34|24N|18W|  |SW|SE|NW|36.515648|-99.11464|       153|       15146|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |S             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     5279|        5|         |     3546|        6|         |     2623|        7|         |     3856|        8|         |     3992|        9|         |     5242|       10|         |         |       11|         |         |       12|         |    11885     
       153|     21579|      |W F WATSON GAS UNIT           | 1     |    11707|          0|INDIAN OIL COMPANY                      |IM|       23|21N|21W|  |SE|NW|SE|36.280055|-99.41294|       153|       35304|         0|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     1578|INTERNORTH INC.                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |         |        5|         |      583|        6|         |         |        7|         |      189|        8|         |         |        9|         |         |       10|         |         |       11|         |         |       12|         |              
       153|     21591|      |REESE                         | 2     |     6390|          0|KAISER-FRANCIS OIL COMPANY              |IM|        3|23N|18W|  |  |NW|NW|36.505677|-99.11801|       153|       27217|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |R             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |         |        5|         |         |        6|         |     4607|        7|         |         |        8|         |         |        9|         |         |       10|         |         |       11|         |         |       12|         |              
       153|     30010|A     |SWAIN(FORMERLY SWAIN UNIT 1)  | 20-1  |    17441|          0|CHESAPEAKE OPERATING INC                |IM|       20|23N|17W|NW|SE|NE|SW|36.454337|-99.04117|       153|       23783|         0|        0|         |999OGCR |OSWEGO-CHESTER                          |N  |UG             |S             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     2795|        5|         |     2601|        6|         |     1282|        7|         |     2816|        8|         |     2443|        9|         |     4048|       10|         |     2159|       11|         |     4141|       12|         |     5934     
       153|     30011|      |NORTON BROTHERS               | 1     |    17441|          0|CHESAPEAKE OPERATING INC                |IM|       13|21N|21W|  |  |NE|SW| 36.29548|-99.40059|       153|        3093|         0|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     1578|INTERNORTH INC.                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     5545|        5|         |     5615|        6|         |     1019|        7|         |     4248|        8|         |     6435|        9|         |    32659|       10|         |    27947|       11|         |    33279|       12|         |    34695     
       153|     30016|      |ERWIN                         | 1-30  |    17020|          0|LOBO EXPLORATION COMPANY                |IM|       30|21N|17W|  |  |SW|NE|36.269923|-99.05517|       153|       30472|         0|        0|         |000UNKN |UNKNOWN FORMATION                       |Y  |               |              |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     5538|        5|         |     4244|        6|         |     1996|        7|         |     4528|        8|         |     3553|        9|         |     5553|       10|         |         |       11|         |         |       12|         |              
       153|     30020|      |BARANSY UNIT                  | 1     |     6390|          0|KAISER-FRANCIS OIL COMPANY              |IM|        1|24N|19W|  |  |NE|SW|36.585527|-99.18531|       153|       15145|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |R             |     1556|NATURAL GAS PIPELINE CO OF AM           |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |       56|        5|         |      113|        6|         |      270|        7|         |       94|        8|         |       70|        9|         |      396|       10|         |         |       11|         |         |       12|         |              
       153|     30039|      |FARWELL ETHEL UNIT            | 1     |    19562|          0|WYNN-CROSBY ENERGY INC                  |IM|       36|20N|17W|  |  |SE|NW|36.167812|-98.96437|       153|       27600|         0|        0|         |405LYTN |LAYTON                                  |N  |UG             |I             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |         |        5|         |         |        6|         |         |        7|         |         |        8|         |         |        9|         |         |       10|         |      142|       11|         |     3935|       12|         |              
       153|     30039|      |FARWELL ETHEL UNIT            | 1     |    19562|          0|WYNN-CROSBY ENERGY INC                  |IM|       36|20N|17W|  |  |SE|NW|36.167812|-98.96437|       153|       27600|         0|        0|         |405LYTN |LAYTON                                  |N  |UG             |I             |     1641|PANHANDLE EASTERN PIPELINE COMPANY      |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |      113|        5|         |       46|        6|         |       71|        7|         |       86|        8|         |         |        9|         |     2261|       10|         |      143|       11|         |     3956|       12|         |              
       153|     30044|      |TITUS                         | 1-25  |    19546|          0|CORY KENNETH W LTD                      |IM|       25|20N|17W|  |  |NW|SE| 36.17869| -98.9599|       153|       33293|         0|        0|         |405CGGV |COTT GRVE                               |N  |UG             |I             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |         |        5|         |         |        6|         |         |        7|         |         |        8|         |         |        9|         |         |       10|         |       20|       11|         |     1675|       12|         |      724     
       153|     30044|      |TITUS                         | 1-25  |    19546|          0|CORY KENNETH W LTD                      |IM|       25|20N|17W|  |  |NW|SE| 36.17869| -98.9599|       153|       33293|         0|        0|         |405CGGV |COTT GRVE                               |N  |UG             |I             |     1641|PANHANDLE EASTERN PIPELINE COMPANY      |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |         |        5|         |      104|        6|         |      147|        7|         |       95|        8|         |     2213|        9|         |     1163|       10|         |       20|       11|         |     1684|       12|         |              
       153|     30046|      |KEHL B                        | 1     |    17441|          0|CHESAPEAKE OPERATING INC                |IM|       18|21N|20W|  |SW|NE|SW|36.294589|-99.38377|       153|       40318|         0|        0|         |402MRRWU|MORROW UP                               |N  |UG             |I             |     1578|INTERNORTH INC.                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     1234|        5|         |     8037|        6|         |      658|        7|         |     6877|        8|         |    20847|        9|         |    13980|       10|         |     8358|       11|         |    12998|       12|         |    16247     
       153|     30047|      |MILLER UNIT D                 | 1     |    17441|          0|CHESAPEAKE OPERATING INC                |IM|       24|21N|21W|  |  |SW|NE|36.284604|-99.39611|       153|        3144|         0|        0|         |402MRRWU|MORROW UP                               |N  |UG             |I             |     1578|INTERNORTH INC.                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |     7581|        5|         |    22352|        6|         |     1916|        7|         |    27355|        8|         |    19736|        9|         |    40754|       10|         |    38825|       11|         |    37500|       12|         |    39985     
       153|     30048|      |BAIRD UNIT                    | 1     |    17441|          0|CHESAPEAKE OPERATING INC                |IM|       14|21N|21W|  |  |NW|SE|36.295463|-99.41406|       153|        3139|         0|        0|         |402MRRW |MORROW                                  |N  |UG             |S             |     1578|INTERNORTH INC.                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |      147|        5|         |     1306|        6|         |      428|        7|         |     1228|        8|         |     3220|        9|         |     4671|       10|         |     2095|       11|         |     3395|       12|         |     4226     
       153|     30066|      |MORGAN-HORN UNIT              | 1     |     3653|          0|GRUY PETROLEUM MANAGEMENT CO            |IM|       11|23N|18W|  |  |NE|SW|36.483896|-99.09557|       153|       31633|         0|        0|         |354CSTR |CHESTER                                 |N  |UG             |R             |     1459|ANR PIPELINE CO                         |           0|N  |     1987|        1|         |         |        2|         |         |        3|         |         |        4|         |       79|        5|         |       82|        6|         |      256|        7|         |      163|        8|         |      181|        9|         |       94|       10|         |      279|       11|         |      365|       12|         |      232     
